VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input4.x, _input4.y
497, 13116, -0.11198,  0.09871, -0.02144,  0.04132,  0.99892, -0.01989,  1.00,  0.50196,  0.50196,  0.50196,  0.71081,  0.51747,  0.00,  0.00
498, 13116, -0.11198,  0.09871, -0.02144,  0.04132,  0.99892, -0.01989,  1.00,  0.50196,  0.50196,  0.50196,  0.71081,  0.51747,  0.00,  0.00
499, 13114, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
500, 13117, -0.10582,  0.09883, -0.01994, -0.04899,  0.99844, -0.02566,  1.00,  0.50196,  0.50196,  0.50196,  0.70914,  0.51845,  0.00,  0.00
501, 13117, -0.10582,  0.09883, -0.01994, -0.04899,  0.99844, -0.02566,  1.00,  0.50196,  0.50196,  0.50196,  0.70914,  0.51845,  0.00,  0.00
502, 13114, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
503, 13118, -0.09528,  0.09973, -0.01813,  0.27285,  0.92645,  0.25922,  1.00,  0.50196,  0.50196,  0.50196,  0.70762,  0.51874,  0.00,  0.00
504, 13114, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
505, 13119, -0.09541,  0.09734, -0.01891,  0.32783,  0.92871,  0.17312,  1.00,  0.50196,  0.50196,  0.00,  0.70641,  0.51896,  0.00,  0.00
506, 13118, -0.09528,  0.09973, -0.01813,  0.27285,  0.92645,  0.25922,  1.00,  0.50196,  0.50196,  0.50196,  0.70762,  0.51874,  0.00,  0.00
507, 13114, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
508, 13120, -0.09135,  0.09737, -0.01201,  0.07126,  0.99675, -0.03706,  1.00,  0.50196,  0.50196,  0.50196,  0.7053,  0.52255,  0.00,  0.00
509, 13119, -0.09541,  0.09734, -0.01891,  0.32783,  0.92871,  0.17312,  1.00,  0.50196,  0.50196,  0.00,  0.70641,  0.51896,  0.00,  0.00
510, 13120, -0.09135,  0.09737, -0.01201,  0.07126,  0.99675, -0.03706,  1.00,  0.50196,  0.50196,  0.50196,  0.7053,  0.52255,  0.00,  0.00
511, 13114, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
512, 13121, -0.08897,  0.0974, -0.00587,  0.07718,  0.99675, -0.02256,  1.00,  0.50196,  0.50196,  0.50196,  0.70464,  0.52575,  0.00,  0.00
513, 13121, -0.08897,  0.0974, -0.00587,  0.07718,  0.99675, -0.02256,  1.00,  0.50196,  0.50196,  0.50196,  0.70464,  0.52575,  0.00,  0.00
514, 13114, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
515, 13122, -0.0882,  0.09742, -0.00028,  0.07971,  0.9968, -0.00264,  1.00,  0.50196,  0.50196,  0.50196,  0.70441,  0.52868,  0.00,  0.00
516, 13123, -0.13169,  0.10, -0.02124,  0.05247,  0.99857, -0.00116,  1.00,  0.50196,  0.50196,  0.50196,  0.71611,  0.51777,  0.00,  0.00
517, 13114, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
518, 13124, -0.12404,  0.09931, -0.02235,  0.0756,  0.99656, -0.03275,  1.00,  0.50196,  0.50196,  0.50196,  0.71425,  0.51694,  0.00,  0.00
519, 13123, -0.13169,  0.10, -0.02124,  0.05247,  0.99857, -0.00116,  1.00,  0.50196,  0.50196,  0.50196,  0.71611,  0.51777,  0.00,  0.00
520, 13125, -0.13883,  0.10001,  0.00037,  0.04425,  0.99894, -0.00213,  1.00,  0.50196,  0.50196,  0.50196,  0.71789,  0.52943,  0.00,  0.00
521, 13114, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
522, 13126, -0.1235,  0.0994,  0.02255,  0.07631,  0.99668,  0.02683,  1.00,  0.50196,  0.50196,  0.50196,  0.71425,  0.51694,  0.00,  0.00
523, 13127, -0.1174,  0.09919,  0.02285,  0.05057,  0.99865,  0.00857,  1.00,  0.50196,  0.50196,  0.50196,  0.71251,  0.5169,  0.00,  0.00
524, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
525, 13127, -0.1174,  0.09919,  0.02285,  0.05057,  0.99865,  0.00857,  1.00,  0.50196,  0.50196,  0.50196,  0.71251,  0.5169,  0.00,  0.00
526, 13129, -0.11152,  0.0988,  0.02132,  0.04169,  0.99899,  0.01481,  1.00,  0.50196,  0.50196,  0.50196,  0.71081,  0.51747,  0.00,  0.00
527, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
528, 13129, -0.11152,  0.0988,  0.02132,  0.04169,  0.99899,  0.01481,  1.00,  0.50196,  0.50196,  0.50196,  0.71081,  0.51747,  0.00,  0.00
529, 13130, -0.10541,  0.09891,  0.01967, -0.04849,  0.99855,  0.02241,  1.00,  0.50196,  0.50196,  0.50196,  0.70914,  0.51845,  0.00,  0.00
530, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
531, 13130, -0.10541,  0.09891,  0.01967, -0.04849,  0.99855,  0.02241,  1.00,  0.50196,  0.50196,  0.50196,  0.70914,  0.51845,  0.00,  0.00
532, 13131, -0.09496,  0.0998,  0.01766,  0.26803,  0.92537, -0.26798,  1.00,  0.50196,  0.50196,  0.00,  0.70762,  0.51874,  0.00,  0.00
533, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
534, 13131, -0.09496,  0.0998,  0.01766,  0.26803,  0.92537, -0.26798,  1.00,  0.50196,  0.50196,  0.00,  0.70762,  0.51874,  0.00,  0.00
535, 13132, -0.09507,  0.09741,  0.01846,  0.32458,  0.928, -0.18283,  1.00,  0.50196,  0.50196,  0.00,  0.70641,  0.51896,  0.00,  0.00
536, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
537, 13132, -0.09507,  0.09741,  0.01846,  0.32458,  0.928, -0.18283,  1.00,  0.50196,  0.50196,  0.00,  0.70641,  0.51896,  0.00,  0.00
538, 13133, -0.09114,  0.09742,  0.01149,  0.07186,  0.99689,  0.0318,  1.00,  0.50196,  0.50196,  0.50196,  0.7053,  0.52255,  0.00,  0.00
539, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
540, 13133, -0.09114,  0.09742,  0.01149,  0.07186,  0.99689,  0.0318,  1.00,  0.50196,  0.50196,  0.50196,  0.7053,  0.52255,  0.00,  0.00
541, 13134, -0.08888,  0.09742,  0.00532,  0.07752,  0.99683,  0.01725,  1.00,  0.50196,  0.50196,  0.50196,  0.70464,  0.52575,  0.00,  0.00
542, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
543, 13134, -0.08888,  0.09742,  0.00532,  0.07752,  0.99683,  0.01725,  1.00,  0.50196,  0.50196,  0.50196,  0.70464,  0.52575,  0.00,  0.00
544, 13135, -0.0882,  0.09742, -0.00028,  0.07971,  0.9968, -0.00264,  1.00,  0.50196,  0.50196,  0.50196,  0.70441,  0.52868,  0.00,  0.00
545, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
546, 13136, -0.13118,  0.10008,  0.0217,  0.0523,  0.99857, -0.0037,  1.00,  0.50196,  0.50196,  0.50196,  0.71611,  0.51777,  0.00,  0.00
547, 13137, -0.1235,  0.0994,  0.02255,  0.07631,  0.99668,  0.02683,  1.00,  0.50196,  0.50196,  0.50196,  0.71425,  0.51694,  0.00,  0.00
548, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
549, 13136, -0.13118,  0.10008,  0.0217,  0.0523,  0.99857, -0.0037,  1.00,  0.50196,  0.50196,  0.50196,  0.71611,  0.51777,  0.00,  0.00
550, 13128, -0.1104,  0.09909, -0.00009,  0.03875,  0.99922, -0.00281,  1.00,  0.50196,  0.50196,  0.50196,  0.71029,  0.529,  0.00,  0.00
551, 13138, -0.13883,  0.10001,  0.00037,  0.04425,  0.99894, -0.00213,  1.00,  0.50196,  0.50196,  0.50196,  0.71789,  0.52943,  0.00,  0.00
552, 13139, -0.09238,  0.09338,  0.01575, -0.23534,  0.9525,  0.19329,  1.00,  0.50196,  0.50196,  0.50196,  0.70648,  0.52794,  0.00,  0.00
553, 13140, -0.07381,  0.09648,  0.02306, -0.27668,  0.9468,  0.16439,  1.00,  0.50196,  0.50196,  0.50196,  0.70698,  0.51963,  0.00,  0.00
554, 13141, -0.08794,  0.09509,  0.01245, -0.23534,  0.9525,  0.19329,  1.00,  0.50196,  0.50196,  0.50196,  0.70648,  0.51963,  0.00,  0.00
555, 13139, -0.09238,  0.09338,  0.01575, -0.23534,  0.9525,  0.19329,  1.00,  0.50196,  0.50196,  0.50196,  0.70648,  0.52794,  0.00,  0.00
556, 13142, -0.07825,  0.09466,  0.02636, -0.26402,  0.94881,  0.17333,  1.00,  0.50196,  0.50196,  0.50196,  0.70698,  0.52794,  0.00,  0.00
557, 13140, -0.07381,  0.09648,  0.02306, -0.27668,  0.9468,  0.16439,  1.00,  0.50196,  0.50196,  0.50196,  0.70698,  0.51963,  0.00,  0.00
558, 13140, -0.07381,  0.09648,  0.02306, -0.27668,  0.9468,  0.16439,  1.00,  0.50196,  0.50196,  0.50196,  0.70698,  0.51963,  0.00,  0.00
559, 13142, -0.07825,  0.09466,  0.02636, -0.26402,  0.94881,  0.17333,  1.00,  0.50196,  0.50196,  0.50196,  0.70698,  0.52794,  0.00,  0.00
560, 13143, -0.07283,  0.09565,  0.03249, -0.39922,  0.91367,  0.07629,  1.00,  0.50196,  0.50196,  0.50196,  0.70722,  0.52794,  0.00,  0.00
561, 13140, -0.07381,  0.09648,  0.02306, -0.27668,  0.9468,  0.16439,  1.00,  0.50196,  0.50196,  0.50196,  0.70698,  0.51963,  0.00,  0.00
562, 13143, -0.07283,  0.09565,  0.03249, -0.39922,  0.91367,  0.07629,  1.00,  0.50196,  0.50196,  0.50196,  0.70722,  0.52794,  0.00,  0.00
563, 13144, -0.06839,  0.09789,  0.02919, -0.4098,  0.9096,  0.06848,  1.00,  0.50196,  0.50196,  0.50196,  0.70722,  0.51963,  0.00,  0.00
564, 13144, -0.06839,  0.09789,  0.02919, -0.4098,  0.9096,  0.06848,  1.00,  0.50196,  0.50196,  0.50196,  0.70722,  0.51963,  0.00,  0.00
565, 13143, -0.07283,  0.09565,  0.03249, -0.39922,  0.91367,  0.07629,  1.00,  0.50196,  0.50196,  0.50196,  0.70722,  0.52794,  0.00,  0.00
566, 13145, -0.0684,  0.09772,  0.03863, -0.49082,  0.87061,  0.03326,  1.00,  0.50196,  0.50196,  0.50196,  0.70747,  0.52794,  0.00,  0.00
567, 13144, -0.06839,  0.09789,  0.02919, -0.4098,  0.9096,  0.06848,  1.00,  0.50196,  0.50196,  0.50196,  0.70722,  0.51963,  0.00,  0.00
568, 13145, -0.0684,  0.09772,  0.03863, -0.49082,  0.87061,  0.03326,  1.00,  0.50196,  0.50196,  0.50196,  0.70747,  0.52794,  0.00,  0.00
569, 13146, -0.06398,  0.10037,  0.03532, -0.49479,  0.86829,  0.03483,  1.00,  0.50196,  0.50196,  0.50196,  0.70747,  0.51963,  0.00,  0.00
570, 13146, -0.06398,  0.10037,  0.03532, -0.49479,  0.86829,  0.03483,  1.00,  0.50196,  0.50196,  0.50196,  0.70747,  0.51963,  0.00,  0.00
571, 13145, -0.0684,  0.09772,  0.03863, -0.49082,  0.87061,  0.03326,  1.00,  0.50196,  0.50196,  0.50196,  0.70747,  0.52794,  0.00,  0.00
572, 13147, -0.06389,  0.10014,  0.04502, -0.50763,  0.85598,  0.09768,  1.00,  0.50196,  0.50196,  0.50196,  0.70764,  0.52794,  0.00,  0.00
573, 13146, -0.06398,  0.10037,  0.03532, -0.49479,  0.86829,  0.03483,  1.00,  0.50196,  0.50196,  0.50196,  0.70747,  0.51963,  0.00,  0.00
574, 13147, -0.06389,  0.10014,  0.04502, -0.50763,  0.85598,  0.09768,  1.00,  0.50196,  0.50196,  0.50196,  0.70764,  0.52794,  0.00,  0.00
575, 13148, -0.05944,  0.10317,  0.0416, -0.50624,  0.85582,  0.1059,  1.00,  0.50196,  0.50196,  0.50196,  0.70764,  0.51963,  0.00,  0.00
576, 13147, -0.06389,  0.10014,  0.04502, -0.50763,  0.85598,  0.09768,  1.00,  0.50196,  0.50196,  0.50196,  0.70764,  0.52794,  0.00,  0.00
577, 13149, -0.05501,  0.10501,  0.04838, -0.40071,  0.85207,  0.33672,  1.00,  0.50196,  0.50196,  0.50196,  0.7078,  0.51963,  0.00,  0.00
578, 13148, -0.05944,  0.10317,  0.0416, -0.50624,  0.85582,  0.1059,  1.00,  0.50196,  0.50196,  0.50196,  0.70764,  0.51963,  0.00,  0.00
579, 13147, -0.06389,  0.10014,  0.04502, -0.50763,  0.85598,  0.09768,  1.00,  0.50196,  0.50196,  0.50196,  0.70764,  0.52794,  0.00,  0.00
580, 13150, -0.0594,  0.10164,  0.05173, -0.40369,  0.85255,  0.3319,  1.00,  0.50196,  0.50196,  0.50196,  0.7078,  0.52794,  0.00,  0.00
581, 13149, -0.05501,  0.10501,  0.04838, -0.40071,  0.85207,  0.33672,  1.00,  0.50196,  0.50196,  0.50196,  0.7078,  0.51963,  0.00,  0.00
582, 13151, -0.05036,  0.09973,  0.06358, -0.33956,  0.8303,  0.4419,  1.00,  0.50196,  0.50196,  0.50196,  0.70846,  0.52794,  0.00,  0.00
583, 13149, -0.05501,  0.10501,  0.04838, -0.40071,  0.85207,  0.33672,  1.00,  0.50196,  0.50196,  0.50196,  0.7078,  0.51963,  0.00,  0.00
584, 13150, -0.0594,  0.10164,  0.05173, -0.40369,  0.85255,  0.3319,  1.00,  0.50196,  0.50196,  0.50196,  0.7078,  0.52794,  0.00,  0.00
585, 13151, -0.05036,  0.09973,  0.06358, -0.33956,  0.8303,  0.4419,  1.00,  0.50196,  0.50196,  0.50196,  0.70846,  0.52794,  0.00,  0.00
586, 13152, -0.04603,  0.10335,  0.06017, -0.33998,  0.8308,  0.44064,  1.00,  0.50196,  0.50196,  0.50196,  0.70846,  0.51963,  0.00,  0.00
587, 13149, -0.05501,  0.10501,  0.04838, -0.40071,  0.85207,  0.33672,  1.00,  0.50196,  0.50196,  0.50196,  0.7078,  0.51963,  0.00,  0.00
588, 13151, -0.05036,  0.09973,  0.06358, -0.33956,  0.8303,  0.4419,  1.00,  0.50196,  0.50196,  0.50196,  0.70846,  0.52794,  0.00,  0.00
589, 13153, -0.03515,  0.1002,  0.07467, -0.30286,  0.81714,  0.49045,  1.00,  0.50196,  0.50196,  0.50196,  0.70912,  0.51963,  0.00,  0.00
590, 13152, -0.04603,  0.10335,  0.06017, -0.33998,  0.8308,  0.44064,  1.00,  0.50196,  0.50196,  0.50196,  0.70846,  0.51963,  0.00,  0.00
591, 13151, -0.05036,  0.09973,  0.06358, -0.33956,  0.8303,  0.4419,  1.00,  0.50196,  0.50196,  0.50196,  0.70846,  0.52794,  0.00,  0.00
592, 13154, -0.03942,  0.09655,  0.07811, -0.29582,  0.81551,  0.49741,  1.00,  0.50196,  0.50196,  0.50196,  0.70912,  0.52794,  0.00,  0.00
593, 13153, -0.03515,  0.1002,  0.07467, -0.30286,  0.81714,  0.49045,  1.00,  0.50196,  0.50196,  0.50196,  0.70912,  0.51963,  0.00,  0.00
594, 13155, -0.02697,  0.08931,  0.09659, -0.24612,  0.79536,  0.55368,  1.00,  0.50196,  0.50196,  0.50196,  0.70978,  0.52794,  0.00,  0.00
595, 13153, -0.03515,  0.1002,  0.07467, -0.30286,  0.81714,  0.49045,  1.00,  0.50196,  0.50196,  0.50196,  0.70912,  0.51963,  0.00,  0.00
596, 13154, -0.03942,  0.09655,  0.07811, -0.29582,  0.81551,  0.49741,  1.00,  0.50196,  0.50196,  0.50196,  0.70912,  0.52794,  0.00,  0.00
597, 13155, -0.02697,  0.08931,  0.09659, -0.24612,  0.79536,  0.55368,  1.00,  0.50196,  0.50196,  0.50196,  0.70978,  0.52794,  0.00,  0.00
598, 13156, -0.02272,  0.09299,  0.09316, -0.25306,  0.7983,  0.54627,  1.00,  0.50196,  0.50196,  0.50196,  0.70978,  0.51963,  0.00,  0.00
599, 13153, -0.03515,  0.1002,  0.07467, -0.30286,  0.81714,  0.49045,  1.00,  0.50196,  0.50196,  0.50196,  0.70912,  0.51963,  0.00,  0.00
600, 13155, -0.02697,  0.08931,  0.09659, -0.24612,  0.79536,  0.55368,  1.00,  0.50196,  0.50196,  0.50196,  0.70978,  0.52794,  0.00,  0.00
601, 13157, -0.01169,  0.08357,  0.11264, -0.20843,  0.75889,  0.61645,  1.00,  0.50196,  0.50196,  0.50196,  0.71044,  0.51963,  0.00,  0.00
602, 13156, -0.02272,  0.09299,  0.09316, -0.25306,  0.7983,  0.54627,  1.00,  0.50196,  0.50196,  0.50196,  0.70978,  0.51963,  0.00,  0.00
603, 13155, -0.02697,  0.08931,  0.09659, -0.24612,  0.79536,  0.55368,  1.00,  0.50196,  0.50196,  0.50196,  0.70978,  0.52794,  0.00,  0.00
604, 13158, -0.01615,  0.07984,  0.11579, -0.19301,  0.7457,  0.63721,  1.00,  0.50196,  0.50196,  0.50196,  0.71044,  0.52794,  0.00,  0.00
605, 13157, -0.01169,  0.08357,  0.11264, -0.20843,  0.75889,  0.61645,  1.00,  0.50196,  0.50196,  0.50196,  0.71044,  0.51963,  0.00,  0.00
606, 13159, -0.00918,  0.06832,  0.13061, -0.12882,  0.62075,  0.77297,  1.00,  0.50196,  0.50196,  0.50196,  0.7111,  0.52794,  0.00,  0.00
607, 13157, -0.01169,  0.08357,  0.11264, -0.20843,  0.75889,  0.61645,  1.00,  0.50196,  0.50196,  0.50196,  0.71044,  0.51963,  0.00,  0.00
608, 13158, -0.01615,  0.07984,  0.11579, -0.19301,  0.7457,  0.63721,  1.00,  0.50196,  0.50196,  0.50196,  0.71044,  0.52794,  0.00,  0.00
609, 13159, -0.00918,  0.06832,  0.13061, -0.12882,  0.62075,  0.77297,  1.00,  0.50196,  0.50196,  0.50196,  0.7111,  0.52794,  0.00,  0.00
610, 13160, -0.00406,  0.07209,  0.12819, -0.14266,  0.65547,  0.74122,  1.00,  0.50196,  0.50196,  0.50196,  0.7111,  0.51963,  0.00,  0.00
611, 13157, -0.01169,  0.08357,  0.11264, -0.20843,  0.75889,  0.61645,  1.00,  0.50196,  0.50196,  0.50196,  0.71044,  0.51963,  0.00,  0.00
612, 13159, -0.00918,  0.06832,  0.13061, -0.12882,  0.62075,  0.77297,  1.00,  0.50196,  0.50196,  0.50196,  0.7111,  0.52794,  0.00,  0.00
613, 13161,  0.0013,  0.05766,  0.13994, -0.11942,  0.45931,  0.88002,  1.00,  0.50196,  0.50196,  0.50196,  0.71176,  0.51963,  0.00,  0.00
614, 13160, -0.00406,  0.07209,  0.12819, -0.14266,  0.65547,  0.74122,  1.00,  0.50196,  0.50196,  0.50196,  0.7111,  0.51963,  0.00,  0.00
615, 13159, -0.00918,  0.06832,  0.13061, -0.12882,  0.62075,  0.77297,  1.00,  0.50196,  0.50196,  0.50196,  0.7111,  0.52794,  0.00,  0.00
616, 13162, -0.0045,  0.0539,  0.14118, -0.12569,  0.4107,  0.90287,  1.00,  0.50196,  0.50196,  0.50196,  0.71176,  0.52794,  0.00,  0.00
617, 13161,  0.0013,  0.05766,  0.13994, -0.11942,  0.45931,  0.88002,  1.00,  0.50196,  0.50196,  0.50196,  0.71176,  0.51963,  0.00,  0.00
618, 13163, -0.0006,  0.03568,  0.14777, -0.19512,  0.21791,  0.95625,  1.00,  0.50196,  0.50196,  0.50196,  0.71242,  0.52794,  0.00,  0.00
619, 13161,  0.0013,  0.05766,  0.13994, -0.11942,  0.45931,  0.88002,  1.00,  0.50196,  0.50196,  0.50196,  0.71176,  0.51963,  0.00,  0.00
620, 13162, -0.0045,  0.0539,  0.14118, -0.12569,  0.4107,  0.90287,  1.00,  0.50196,  0.50196,  0.50196,  0.71176,  0.52794,  0.00,  0.00
621, 13163, -0.0006,  0.03568,  0.14777, -0.19512,  0.21791,  0.95625,  1.00,  0.50196,  0.50196,  0.50196,  0.71242,  0.52794,  0.00,  0.00
622, 13164,  0.00547,  0.03939,  0.14817, -0.17479,  0.25353,  0.95139,  1.00,  0.50196,  0.50196,  0.50196,  0.71242,  0.51963,  0.00,  0.00
623, 13161,  0.0013,  0.05766,  0.13994, -0.11942,  0.45931,  0.88002,  1.00,  0.50196,  0.50196,  0.50196,  0.71176,  0.51963,  0.00,  0.00
624, 13163, -0.0006,  0.03568,  0.14777, -0.19512,  0.21791,  0.95625,  1.00,  0.50196,  0.50196,  0.50196,  0.71242,  0.52794,  0.00,  0.00
625, 13165,  0.0075,  0.01431,  0.1536, -0.24035,  0.11948,  0.96317,  1.00,  0.50196,  0.50196,  0.50196,  0.71308,  0.51963,  0.00,  0.00
626, 13164,  0.00547,  0.03939,  0.14817, -0.17479,  0.25353,  0.95139,  1.00,  0.50196,  0.50196,  0.50196,  0.71242,  0.51963,  0.00,  0.00
627, 13163, -0.0006,  0.03568,  0.14777, -0.19512,  0.21791,  0.95625,  1.00,  0.50196,  0.50196,  0.50196,  0.71242,  0.52794,  0.00,  0.00
628, 13166,  0.00145,  0.01359,  0.15189, -0.24097,  0.11762,  0.96325,  1.00,  0.50196,  0.50196,  0.50196,  0.71308,  0.52794,  0.00,  0.00
629, 13165,  0.0075,  0.01431,  0.1536, -0.24035,  0.11948,  0.96317,  1.00,  0.50196,  0.50196,  0.50196,  0.71308,  0.51963,  0.00,  0.00
630, 13165,  0.0075,  0.01431,  0.1536, -0.24035,  0.11948,  0.96317,  1.00,  0.50196,  0.50196,  0.50196,  0.71308,  0.51963,  0.00,  0.00
631, 13166,  0.00145,  0.01359,  0.15189, -0.24097,  0.11762,  0.96325,  1.00,  0.50196,  0.50196,  0.50196,  0.71308,  0.52794,  0.00,  0.00
632, 13167, -0.00035, -0.01346,  0.15542, -0.22659, -0.08121,  0.96984,  1.00,  0.50196,  0.50196,  0.50196,  0.71374,  0.52794,  0.00,  0.00
633, 13165,  0.0075,  0.01431,  0.1536, -0.24035,  0.11948,  0.96317,  1.00,  0.50196,  0.50196,  0.50196,  0.71308,  0.51963,  0.00,  0.00
634, 13167, -0.00035, -0.01346,  0.15542, -0.22659, -0.08121,  0.96984,  1.00,  0.50196,  0.50196,  0.50196,  0.71374,  0.52794,  0.00,  0.00
635, 13168,  0.00609, -0.01386,  0.15699, -0.22922, -0.07032,  0.97008,  1.00,  0.50196,  0.50196,  0.50196,  0.71374,  0.51963,  0.00,  0.00
636, 13168,  0.00609, -0.01386,  0.15699, -0.22922, -0.07032,  0.97008,  1.00,  0.50196,  0.50196,  0.50196,  0.71374,  0.51963,  0.00,  0.00
637, 13167, -0.00035, -0.01346,  0.15542, -0.22659, -0.08121,  0.96984,  1.00,  0.50196,  0.50196,  0.50196,  0.71374,  0.52794,  0.00,  0.00
638, 13169, -0.00717, -0.04088,  0.15028, -0.15772, -0.3165,  0.93462,  1.00,  0.50196,  0.50196,  0.50196,  0.71445,  0.52794,  0.00,  0.00
639, 13168,  0.00609, -0.01386,  0.15699, -0.22922, -0.07032,  0.97008,  1.00,  0.50196,  0.50196,  0.50196,  0.71374,  0.51963,  0.00,  0.00
640, 13169, -0.00717, -0.04088,  0.15028, -0.15772, -0.3165,  0.93462,  1.00,  0.50196,  0.50196,  0.50196,  0.71445,  0.52794,  0.00,  0.00
641, 13170, -0.00136, -0.04265,  0.15071, -0.15699, -0.31796,  0.93425,  1.00,  0.50196,  0.50196,  0.50196,  0.71448,  0.51963,  0.00,  0.00
642, 13171, -0.01521, -0.06287,  0.14088, -0.0911, -0.52372,  0.8468,  1.00,  0.50196,  0.50196,  0.50196,  0.71506,  0.52794,  0.00,  0.00
643, 13170, -0.00136, -0.04265,  0.15071, -0.15699, -0.31796,  0.93425,  1.00,  0.50196,  0.50196,  0.50196,  0.71448,  0.51963,  0.00,  0.00
644, 13169, -0.00717, -0.04088,  0.15028, -0.15772, -0.3165,  0.93462,  1.00,  0.50196,  0.50196,  0.50196,  0.71445,  0.52794,  0.00,  0.00
645, 13171, -0.01521, -0.06287,  0.14088, -0.0911, -0.52372,  0.8468,  1.00,  0.50196,  0.50196,  0.50196,  0.71506,  0.52794,  0.00,  0.00
646, 13172, -0.00909, -0.06374,  0.14062, -0.09563, -0.49479,  0.86353,  1.00,  0.50196,  0.50196,  0.50196,  0.71506,  0.51963,  0.00,  0.00
647, 13170, -0.00136, -0.04265,  0.15071, -0.15699, -0.31796,  0.93425,  1.00,  0.50196,  0.50196,  0.50196,  0.71448,  0.51963,  0.00,  0.00
648, 13173, -0.02298, -0.07544,  0.13014, -0.14016, -0.71885,  0.68002,  1.00,  0.50196,  0.50196,  0.50196,  0.71572,  0.52794,  0.00,  0.00
649, 13172, -0.00909, -0.06374,  0.14062, -0.09563, -0.49479,  0.86353,  1.00,  0.50196,  0.50196,  0.50196,  0.71506,  0.51963,  0.00,  0.00
650, 13171, -0.01521, -0.06287,  0.14088, -0.0911, -0.52372,  0.8468,  1.00,  0.50196,  0.50196,  0.50196,  0.71506,  0.52794,  0.00,  0.00
651, 13173, -0.02298, -0.07544,  0.13014, -0.14016, -0.71885,  0.68002,  1.00,  0.50196,  0.50196,  0.50196,  0.71572,  0.52794,  0.00,  0.00
652, 13174, -0.01845, -0.07795,  0.12875, -0.13833, -0.71545,  0.68393,  1.00,  0.50196,  0.50196,  0.50196,  0.71572,  0.51963,  0.00,  0.00
653, 13172, -0.00909, -0.06374,  0.14062, -0.09563, -0.49479,  0.86353,  1.00,  0.50196,  0.50196,  0.50196,  0.71506,  0.51963,  0.00,  0.00
654, 13173, -0.02298, -0.07544,  0.13014, -0.14016, -0.71885,  0.68002,  1.00,  0.50196,  0.50196,  0.50196,  0.71572,  0.52794,  0.00,  0.00
655, 13175, -0.02997, -0.0839,  0.11526, -0.19578, -0.84928,  0.48776,  1.00,  0.50196,  0.50196,  0.50196,  0.71641,  0.51963,  0.00,  0.00
656, 13174, -0.01845, -0.07795,  0.12875, -0.13833, -0.71545,  0.68393,  1.00,  0.50196,  0.50196,  0.50196,  0.71572,  0.51963,  0.00,  0.00
