VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input4.x, _input4.y
4838, 1453,  0.10429,  0.06747,  0.0821, -0.44775,  0.21843,  0.86617,  1.00,  0.50196,  0.50196,  0.50196,  0.03528,  0.28149,  0.03528,  0.28149
4839, 1453,  0.10429,  0.06747,  0.0821, -0.44775,  0.21843,  0.86617,  1.00,  0.50196,  0.50196,  0.50196,  0.03528,  0.28149,  0.03528,  0.28149
4840, 1452,  0.10488,  0.06636,  0.08039,  0.43561, -0.68283,  0.58546,  1.00,  0.50196,  0.50196,  0.50196,  0.03546,  0.28149,  0.03546,  0.28149
4841, 1454,  0.12122,  0.08011,  0.08594,  0.34008, -0.72904,  0.59357,  1.00,  0.50196,  0.50196,  0.50196,  0.03513,  0.27979,  0.03513,  0.27979
4842, 1453,  0.10429,  0.06747,  0.0821, -0.44775,  0.21843,  0.86617,  1.00,  0.50196,  0.50196,  0.50196,  0.03528,  0.28149,  0.03528,  0.28149
4843, 1454,  0.12122,  0.08011,  0.08594,  0.34008, -0.72904,  0.59357,  1.00,  0.50196,  0.50196,  0.50196,  0.03513,  0.27979,  0.03513,  0.27979
4844, 1455,  0.12022,  0.08088,  0.08748, -0.4528,  0.2405,  0.85796,  1.00,  0.50196,  0.50196,  0.50196,  0.03494,  0.27979,  0.03494,  0.27979
4845, 1455,  0.12022,  0.08088,  0.08748, -0.4528,  0.2405,  0.85796,  1.00,  0.50196,  0.50196,  0.50196,  0.03494,  0.27979,  0.03494,  0.27979
4846, 1454,  0.12122,  0.08011,  0.08594,  0.34008, -0.72904,  0.59357,  1.00,  0.50196,  0.50196,  0.50196,  0.03513,  0.27979,  0.03513,  0.27979
4847, 1456,  0.14408,  0.09479,  0.09385,  0.21212, -0.7194,  0.66082,  1.00,  0.50196,  0.50196,  0.50196,  0.03467,  0.27734,  0.03467,  0.27734
4848, 1455,  0.12022,  0.08088,  0.08748, -0.4528,  0.2405,  0.85796,  1.00,  0.50196,  0.50196,  0.50196,  0.03494,  0.27979,  0.03494,  0.27979
4849, 1456,  0.14408,  0.09479,  0.09385,  0.21212, -0.7194,  0.66082,  1.00,  0.50196,  0.50196,  0.50196,  0.03467,  0.27734,  0.03467,  0.27734
4850, 1457,  0.14309,  0.09567,  0.09536, -0.46178,  0.24307,  0.85238,  1.00,  0.50196,  0.50196,  0.50196,  0.03452,  0.27734,  0.03452,  0.27734
4851, 1457,  0.14309,  0.09567,  0.09536, -0.46178,  0.24307,  0.85238,  1.00,  0.50196,  0.50196,  0.50196,  0.03452,  0.27734,  0.03452,  0.27734
4852, 1456,  0.14408,  0.09479,  0.09385,  0.21212, -0.7194,  0.66082,  1.00,  0.50196,  0.50196,  0.50196,  0.03467,  0.27734,  0.03467,  0.27734
4853, 1458,  0.1637,  0.10407,  0.10062,  0.04394, -0.59749,  0.80021,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.27539,  0.03445,  0.27539
4854, 1457,  0.14309,  0.09567,  0.09536, -0.46178,  0.24307,  0.85238,  1.00,  0.50196,  0.50196,  0.50196,  0.03452,  0.27734,  0.03452,  0.27734
4855, 1458,  0.1637,  0.10407,  0.10062,  0.04394, -0.59749,  0.80021,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.27539,  0.03445,  0.27539
4856, 1459,  0.16278,  0.10611,  0.10216, -0.40869,  0.32553,  0.85182,  1.00,  0.50196,  0.50196,  0.50196,  0.03421,  0.27539,  0.03421,  0.27539
4857, 1459,  0.16278,  0.10611,  0.10216, -0.40869,  0.32553,  0.85182,  1.00,  0.50196,  0.50196,  0.50196,  0.03421,  0.27539,  0.03421,  0.27539
4858, 1458,  0.1637,  0.10407,  0.10062,  0.04394, -0.59749,  0.80021,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.27539,  0.03445,  0.27539
4859, 1460,  0.18215,  0.11137,  0.10606, -0.06769, -0.37125,  0.9259,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.27368,  0.03439,  0.27368
4860, 1459,  0.16278,  0.10611,  0.10216, -0.40869,  0.32553,  0.85182,  1.00,  0.50196,  0.50196,  0.50196,  0.03421,  0.27539,  0.03421,  0.27539
4861, 1460,  0.18215,  0.11137,  0.10606, -0.06769, -0.37125,  0.9259,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.27368,  0.03439,  0.27368
4862, 1461,  0.18136,  0.11389,  0.10695, -0.36188,  0.43823,  0.82167,  1.00,  0.50196,  0.50196,  0.50196,  0.03415,  0.27368,  0.03415,  0.27368
4863, 1461,  0.18136,  0.11389,  0.10695, -0.36188,  0.43823,  0.82167,  1.00,  0.50196,  0.50196,  0.50196,  0.03415,  0.27368,  0.03415,  0.27368
4864, 1460,  0.18215,  0.11137,  0.10606, -0.06769, -0.37125,  0.9259,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.27368,  0.03439,  0.27368
4865, 1462,  0.20008,  0.11709,  0.10961, -0.07611, -0.22312,  0.97178,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.27222,  0.03455,  0.27222
4866, 1461,  0.18136,  0.11389,  0.10695, -0.36188,  0.43823,  0.82167,  1.00,  0.50196,  0.50196,  0.50196,  0.03415,  0.27368,  0.03415,  0.27368
4867, 1462,  0.20008,  0.11709,  0.10961, -0.07611, -0.22312,  0.97178,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.27222,  0.03455,  0.27222
4868, 1463,  0.19932,  0.12081,  0.1102, -0.2677,  0.52916,  0.80407,  1.00,  0.50196,  0.50196,  0.50196,  0.03424,  0.27222,  0.03424,  0.27222
4869, 1464,  0.2172,  0.12485,  0.11142, -0.10086,  0.56424,  0.81867,  1.00,  0.50196,  0.50196,  0.50196,  0.03461,  0.27075,  0.03461,  0.27075
4870, 1463,  0.19932,  0.12081,  0.1102, -0.2677,  0.52916,  0.80407,  1.00,  0.50196,  0.50196,  0.50196,  0.03424,  0.27222,  0.03424,  0.27222
4871, 1462,  0.20008,  0.11709,  0.10961, -0.07611, -0.22312,  0.97178,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.27222,  0.03455,  0.27222
4872, 1464,  0.2172,  0.12485,  0.11142, -0.10086,  0.56424,  0.81867,  1.00,  0.50196,  0.50196,  0.50196,  0.03461,  0.27075,  0.03461,  0.27075
4873, 1462,  0.20008,  0.11709,  0.10961, -0.07611, -0.22312,  0.97178,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.27222,  0.03455,  0.27222
4874, 1465,  0.21737,  0.12224,  0.11145, -0.02087, -0.01691,  0.9996,  1.00,  0.50196,  0.50196,  0.50196,  0.03482,  0.27075,  0.03482,  0.27075
4875, 1464,  0.2172,  0.12485,  0.11142, -0.10086,  0.56424,  0.81867,  1.00,  0.50196,  0.50196,  0.50196,  0.03461,  0.27075,  0.03461,  0.27075
4876, 1465,  0.21737,  0.12224,  0.11145, -0.02087, -0.01691,  0.9996,  1.00,  0.50196,  0.50196,  0.50196,  0.03482,  0.27075,  0.03482,  0.27075
4877, 1466,  0.23523,  0.12561,  0.11091,  0.09883, -0.03963,  0.9943,  1.00,  0.50196,  0.50196,  0.50196,  0.03528,  0.26929,  0.03528,  0.26929
4878, 1464,  0.2172,  0.12485,  0.11142, -0.10086,  0.56424,  0.81867,  1.00,  0.50196,  0.50196,  0.50196,  0.03461,  0.27075,  0.03461,  0.27075
4879, 1466,  0.23523,  0.12561,  0.11091,  0.09883, -0.03963,  0.9943,  1.00,  0.50196,  0.50196,  0.50196,  0.03528,  0.26929,  0.03528,  0.26929
4880, 1467,  0.23506,  0.12801,  0.11109, -0.01809,  0.60294,  0.79714,  1.00,  0.50196,  0.50196,  0.50196,  0.0351,  0.26929,  0.0351,  0.26929
4881, 1467,  0.23506,  0.12801,  0.11109, -0.01809,  0.60294,  0.79714,  1.00,  0.50196,  0.50196,  0.50196,  0.0351,  0.26929,  0.0351,  0.26929
4882, 1466,  0.23523,  0.12561,  0.11091,  0.09883, -0.03963,  0.9943,  1.00,  0.50196,  0.50196,  0.50196,  0.03528,  0.26929,  0.03528,  0.26929
4883, 1468,  0.24727,  0.12761,  0.10847,  0.24169, -0.05368,  0.96885,  1.00,  0.50196,  0.50196,  0.50196,  0.03568,  0.26831,  0.03568,  0.26831
4884, 1467,  0.23506,  0.12801,  0.11109, -0.01809,  0.60294,  0.79714,  1.00,  0.50196,  0.50196,  0.50196,  0.0351,  0.26929,  0.0351,  0.26929
4885, 1468,  0.24727,  0.12761,  0.10847,  0.24169, -0.05368,  0.96885,  1.00,  0.50196,  0.50196,  0.50196,  0.03568,  0.26831,  0.03568,  0.26831
4886, 1469,  0.24712,  0.13002,  0.10864,  0.10593,  0.61958,  0.77756,  1.00,  0.50196,  0.50196,  0.50196,  0.03549,  0.26831,  0.03549,  0.26831
4887, 1468,  0.24727,  0.12761,  0.10847,  0.24169, -0.05368,  0.96885,  1.00,  0.50196,  0.50196,  0.50196,  0.03568,  0.26831,  0.03568,  0.26831
4888, 1470,  0.25477,  0.13059,  0.10627,  0.28168,  0.60852,  0.7418,  1.00,  0.50196,  0.50196,  0.50196,  0.03583,  0.26782,  0.03583,  0.26782
4889, 1469,  0.24712,  0.13002,  0.10864,  0.10593,  0.61958,  0.77756,  1.00,  0.50196,  0.50196,  0.50196,  0.03549,  0.26831,  0.03549,  0.26831
4890, 1468,  0.24727,  0.12761,  0.10847,  0.24169, -0.05368,  0.96885,  1.00,  0.50196,  0.50196,  0.50196,  0.03568,  0.26831,  0.03568,  0.26831
4891, 1471,  0.2549,  0.12878,  0.10614,  0.35398, -0.04215,  0.93429,  1.00,  0.50196,  0.50196,  0.50196,  0.03598,  0.26782,  0.03598,  0.26782
4892, 1470,  0.25477,  0.13059,  0.10627,  0.28168,  0.60852,  0.7418,  1.00,  0.50196,  0.50196,  0.50196,  0.03583,  0.26782,  0.03583,  0.26782
4893, 1471,  0.2549,  0.12878,  0.10614,  0.35398, -0.04215,  0.93429,  1.00,  0.50196,  0.50196,  0.50196,  0.03598,  0.26782,  0.03598,  0.26782
4894, 1472,  0.26135,  0.13041,  0.10304,  0.40209,  0.65089,  0.64395,  1.00,  0.50196,  0.50196,  0.50196,  0.03613,  0.26709,  0.03613,  0.26709
4895, 1470,  0.25477,  0.13059,  0.10627,  0.28168,  0.60852,  0.7418,  1.00,  0.50196,  0.50196,  0.50196,  0.03583,  0.26782,  0.03583,  0.26782
4896, 1471,  0.2549,  0.12878,  0.10614,  0.35398, -0.04215,  0.93429,  1.00,  0.50196,  0.50196,  0.50196,  0.03598,  0.26782,  0.03598,  0.26782
4897, 1473,  0.26144,  0.12941,  0.10296,  0.48938, -0.02564,  0.87169,  1.00,  0.50196,  0.50196,  0.50196,  0.03622,  0.26733,  0.03622,  0.26733
4898, 1472,  0.26135,  0.13041,  0.10304,  0.40209,  0.65089,  0.64395,  1.00,  0.50196,  0.50196,  0.50196,  0.03613,  0.26709,  0.03613,  0.26709
4899, 1473,  0.26144,  0.12941,  0.10296,  0.48938, -0.02564,  0.87169,  1.00,  0.50196,  0.50196,  0.50196,  0.03622,  0.26733,  0.03622,  0.26733
4900, 1474,  0.2661,  0.13003,  0.09969,  0.5212,  0.66127,  0.53952,  1.00,  0.50196,  0.50196,  0.50196,  0.03641,  0.26685,  0.03641,  0.26685
4901, 1472,  0.26135,  0.13041,  0.10304,  0.40209,  0.65089,  0.64395,  1.00,  0.50196,  0.50196,  0.50196,  0.03613,  0.26709,  0.03613,  0.26709
4902, 1473,  0.26144,  0.12941,  0.10296,  0.48938, -0.02564,  0.87169,  1.00,  0.50196,  0.50196,  0.50196,  0.03622,  0.26733,  0.03622,  0.26733
4903, 1475,  0.26616,  0.12929,  0.09963,  0.65849, -0.00204,  0.75259,  1.00,  0.50196,  0.50196,  0.50196,  0.03647,  0.26685,  0.03647,  0.26685
4904, 1474,  0.2661,  0.13003,  0.09969,  0.5212,  0.66127,  0.53952,  1.00,  0.50196,  0.50196,  0.50196,  0.03641,  0.26685,  0.03641,  0.26685
4905, 1474,  0.2661,  0.13003,  0.09969,  0.5212,  0.66127,  0.53952,  1.00,  0.50196,  0.50196,  0.50196,  0.03641,  0.26685,  0.03641,  0.26685
4906, 1475,  0.26616,  0.12929,  0.09963,  0.65849, -0.00204,  0.75259,  1.00,  0.50196,  0.50196,  0.50196,  0.03647,  0.26685,  0.03647,  0.26685
4907, 1476,  0.27262,  0.12858,  0.09242,  0.56902,  0.74638,  0.34517,  1.00,  0.50196,  0.50196,  1.00,  0.03683,  0.26611,  0.03683,  0.26611
4908, 1477,  0.23414,  0.13257,  0.10499,  0.39645, -0.82646,  0.39864,  1.00,  0.50196,  0.50196,  0.50196,  0.03546,  0.28687,  0.03546,  0.28687
4909, 1478,  0.23286,  0.13003,  0.10305,  0.39556, -0.82684,  0.39862,  1.00,  0.50196,  0.50196,  0.50196,  0.0361,  0.28687,  0.0361,  0.28687
4910, 1479,  0.25105,  0.13613,  0.09477,  0.36218, -0.88584,  0.28937,  1.00,  0.50196,  0.50196,  0.50196,  0.03497,  0.2832,  0.03497,  0.2832
4911, 1477,  0.23414,  0.13257,  0.10499,  0.39645, -0.82646,  0.39864,  1.00,  0.50196,  0.50196,  0.50196,  0.03546,  0.28687,  0.03546,  0.28687
4912, 1479,  0.25105,  0.13613,  0.09477,  0.36218, -0.88584,  0.28937,  1.00,  0.50196,  0.50196,  0.50196,  0.03497,  0.2832,  0.03497,  0.2832
4913, 1480,  0.25175,  0.13732,  0.09849,  0.37196, -0.87292,  0.3151,  1.00,  0.50196,  0.50196,  0.50196,  0.03433,  0.28345,  0.03433,  0.28345
4914, 1480,  0.25175,  0.13732,  0.09849,  0.37196, -0.87292,  0.3151,  1.00,  0.50196,  0.50196,  0.50196,  0.03433,  0.28345,  0.03433,  0.28345
4915, 1479,  0.25105,  0.13613,  0.09477,  0.36218, -0.88584,  0.28937,  1.00,  0.50196,  0.50196,  0.50196,  0.03497,  0.2832,  0.03497,  0.2832
4916, 1481,  0.26366,  0.13963,  0.08774,  0.29519, -0.94644,  0.1308,  1.00,  0.50196,  0.50196,  0.50196,  0.03448,  0.28052,  0.03448,  0.28052
4917, 1480,  0.25175,  0.13732,  0.09849,  0.37196, -0.87292,  0.3151,  1.00,  0.50196,  0.50196,  0.50196,  0.03433,  0.28345,  0.03433,  0.28345
4918, 1481,  0.26366,  0.13963,  0.08774,  0.29519, -0.94644,  0.1308,  1.00,  0.50196,  0.50196,  0.50196,  0.03448,  0.28052,  0.03448,  0.28052
4919, 1482,  0.26419,  0.1402,  0.09135,  0.30644, -0.93991,  0.15051,  1.00,  0.50196,  0.50196,  0.50196,  0.03391,  0.28076,  0.03391,  0.28076
4920, 1482,  0.26419,  0.1402,  0.09135,  0.30644, -0.93991,  0.15051,  1.00,  0.50196,  0.50196,  0.50196,  0.03391,  0.28076,  0.03391,  0.28076
4921, 1481,  0.26366,  0.13963,  0.08774,  0.29519, -0.94644,  0.1308,  1.00,  0.50196,  0.50196,  0.50196,  0.03448,  0.28052,  0.03448,  0.28052
4922, 1483,  0.27294,  0.1417,  0.08089,  0.26586, -0.96103,  0.07574,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.27832,  0.03439,  0.27832
4923, 1482,  0.26419,  0.1402,  0.09135,  0.30644, -0.93991,  0.15051,  1.00,  0.50196,  0.50196,  0.50196,  0.03391,  0.28076,  0.03391,  0.28076
4924, 1483,  0.27294,  0.1417,  0.08089,  0.26586, -0.96103,  0.07574,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.27832,  0.03439,  0.27832
4925, 1484,  0.27251,  0.14181,  0.08426,  0.27019, -0.95887,  0.08694,  1.00,  0.50196,  0.50196,  0.50196,  0.03397,  0.27881,  0.03397,  0.27881
4926, 1484,  0.27251,  0.14181,  0.08426,  0.27019, -0.95887,  0.08694,  1.00,  0.50196,  0.50196,  0.50196,  0.03397,  0.27881,  0.03397,  0.27881
4927, 1483,  0.27294,  0.1417,  0.08089,  0.26586, -0.96103,  0.07574,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.27832,  0.03439,  0.27832
4928, 1485,  0.28249,  0.14369,  0.07192,  0.26189, -0.96287,  0.06552,  1.00,  0.50196,  0.50196,  1.00,  0.03455,  0.27588,  0.03455,  0.27588
4929, 1486,  0.27262,  0.12858,  0.09242,  0.56902,  0.74638,  0.34517,  1.00,  0.50196,  0.50196,  1.00,  0.03464,  0.29419,  0.03464,  0.29419
4930, 1487,  0.26575,  0.13099,  0.09687,  0.07104,  0.93591, -0.345,  1.00,  0.50196,  0.50196,  0.50196,  0.03442,  0.29272,  0.03442,  0.29272
4931, 1488,  0.26579,  0.13116,  0.09767,  0.38345,  0.8969,  0.22029,  1.00,  0.50196,  0.50196,  0.50196,  0.03427,  0.29272,  0.03427,  0.29272
4932, 1488,  0.26579,  0.13116,  0.09767,  0.38345,  0.8969,  0.22029,  1.00,  0.50196,  0.50196,  0.50196,  0.03427,  0.29272,  0.03427,  0.29272
4933, 1487,  0.26575,  0.13099,  0.09687,  0.07104,  0.93591, -0.345,  1.00,  0.50196,  0.50196,  0.50196,  0.03442,  0.29272,  0.03442,  0.29272
4934, 1489,  0.26093,  0.13151,  0.09889, -0.14598,  0.77089, -0.62002,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29175,  0.03445,  0.29175
4935, 1488,  0.26579,  0.13116,  0.09767,  0.38345,  0.8969,  0.22029,  1.00,  0.50196,  0.50196,  0.50196,  0.03427,  0.29272,  0.03427,  0.29272
4936, 1489,  0.26093,  0.13151,  0.09889, -0.14598,  0.77089, -0.62002,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29175,  0.03445,  0.29175
4937, 1490,  0.26096,  0.13231,  0.09997,  0.23172,  0.95617,  0.17902,  1.00,  0.50196,  0.50196,  0.50196,  0.03424,  0.2915,  0.03424,  0.2915
4938, 1491,  0.25443,  0.13332,  0.10255,  0.13626,  0.9718,  0.19202,  1.00,  0.50196,  0.50196,  0.50196,  0.0343,  0.29028,  0.0343,  0.29028
4939, 1490,  0.26096,  0.13231,  0.09997,  0.23172,  0.95617,  0.17902,  1.00,  0.50196,  0.50196,  0.50196,  0.03424,  0.2915,  0.03424,  0.2915
4940, 1489,  0.26093,  0.13151,  0.09889, -0.14598,  0.77089, -0.62002,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29175,  0.03445,  0.29175
4941, 1491,  0.25443,  0.13332,  0.10255,  0.13626,  0.9718,  0.19202,  1.00,  0.50196,  0.50196,  0.50196,  0.0343,  0.29028,  0.0343,  0.29028
4942, 1489,  0.26093,  0.13151,  0.09889, -0.14598,  0.77089, -0.62002,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29175,  0.03445,  0.29175
4943, 1492,  0.25447,  0.13151,  0.10111, -0.18423,  0.6407, -0.74534,  1.00,  0.50196,  0.50196,  0.50196,  0.03467,  0.29053,  0.03467,  0.29053
4944, 1491,  0.25443,  0.13332,  0.10255,  0.13626,  0.9718,  0.19202,  1.00,  0.50196,  0.50196,  0.50196,  0.0343,  0.29028,  0.0343,  0.29028
4945, 1492,  0.25447,  0.13151,  0.10111, -0.18423,  0.6407, -0.74534,  1.00,  0.50196,  0.50196,  0.50196,  0.03467,  0.29053,  0.03467,  0.29053
4946, 1493,  0.24698,  0.13127,  0.10268, -0.10315,  0.62015, -0.77759,  1.00,  0.50196,  0.50196,  0.50196,  0.03503,  0.28906,  0.03503,  0.28906
4947, 1491,  0.25443,  0.13332,  0.10255,  0.13626,  0.9718,  0.19202,  1.00,  0.50196,  0.50196,  0.50196,  0.0343,  0.29028,  0.0343,  0.29028
4948, 1493,  0.24698,  0.13127,  0.10268, -0.10315,  0.62015, -0.77759,  1.00,  0.50196,  0.50196,  0.50196,  0.03503,  0.28906,  0.03503,  0.28906
4949, 1494,  0.2469,  0.13353,  0.10447,  0.01037,  0.97428,  0.22394,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.28882,  0.03455,  0.28882
4950, 1494,  0.2469,  0.13353,  0.10447,  0.01037,  0.97428,  0.22394,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.28882,  0.03455,  0.28882
4951, 1493,  0.24698,  0.13127,  0.10268, -0.10315,  0.62015, -0.77759,  1.00,  0.50196,  0.50196,  0.50196,  0.03503,  0.28906,  0.03503,  0.28906
4952, 1495,  0.23286,  0.13003,  0.10305, -0.06366,  0.62455, -0.77818,  1.00,  0.50196,  0.50196,  0.50196,  0.0361,  0.28687,  0.0361,  0.28687
4953, 1494,  0.2469,  0.13353,  0.10447,  0.01037,  0.97428,  0.22394,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.28882,  0.03455,  0.28882
4954, 1495,  0.23286,  0.13003,  0.10305, -0.06366,  0.62455, -0.77818,  1.00,  0.50196,  0.50196,  0.50196,  0.0361,  0.28687,  0.0361,  0.28687
4955, 1496,  0.23414,  0.13257,  0.10499, -0.02126,  0.77036,  0.63648,  1.00,  0.50196,  0.50196,  0.50196,  0.03546,  0.28687,  0.03546,  0.28687
4956, 1497,  0.26616,  0.12929,  0.09963, -0.35887, -0.83157, -0.42391,  1.00,  0.50196,  0.50196,  0.50196,  0.03464,  0.29272,  0.03464,  0.29272
4957, 1498,  0.26575,  0.13099,  0.09687, -0.40185, -0.81558, -0.41636,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.29272,  0.03439,  0.29272
4958, 1499,  0.27262,  0.12858,  0.09242, -0.51895, -0.76062, -0.39006,  1.00,  0.50196,  0.50196,  1.00,  0.0343,  0.29321,  0.0343,  0.29321
4959, 1498,  0.26575,  0.13099,  0.09687, -0.40185, -0.81558, -0.41636,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.29272,  0.03439,  0.29272
4960, 1497,  0.26616,  0.12929,  0.09963, -0.35887, -0.83157, -0.42391,  1.00,  0.50196,  0.50196,  0.50196,  0.03464,  0.29272,  0.03464,  0.29272
4961, 1500,  0.26144,  0.12941,  0.10296, -0.19352, -0.87327, -0.44715,  1.00,  0.50196,  0.50196,  0.50196,  0.03479,  0.29224,  0.03479,  0.29224
4962, 1498,  0.26575,  0.13099,  0.09687, -0.40185, -0.81558, -0.41636,  1.00,  0.50196,  0.50196,  0.50196,  0.03439,  0.29272,  0.03439,  0.29272
4963, 1500,  0.26144,  0.12941,  0.10296, -0.19352, -0.87327, -0.44715,  1.00,  0.50196,  0.50196,  0.50196,  0.03479,  0.29224,  0.03479,  0.29224
4964, 1501,  0.26093,  0.13151,  0.09889, -0.21753, -0.86903, -0.44436,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29224,  0.03445,  0.29224
4965, 1501,  0.26093,  0.13151,  0.09889, -0.21753, -0.86903, -0.44436,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29224,  0.03445,  0.29224
4966, 1500,  0.26144,  0.12941,  0.10296, -0.19352, -0.87327, -0.44715,  1.00,  0.50196,  0.50196,  0.50196,  0.03479,  0.29224,  0.03479,  0.29224
4967, 1502,  0.2549,  0.12878,  0.10614, -0.09679, -0.86774, -0.48736,  1.00,  0.50196,  0.50196,  0.50196,  0.03494,  0.29175,  0.03494,  0.29175
4968, 1501,  0.26093,  0.13151,  0.09889, -0.21753, -0.86903, -0.44436,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29224,  0.03445,  0.29224
4969, 1502,  0.2549,  0.12878,  0.10614, -0.09679, -0.86774, -0.48736,  1.00,  0.50196,  0.50196,  0.50196,  0.03494,  0.29175,  0.03494,  0.29175
4970, 1503,  0.25447,  0.13151,  0.10111, -0.10965, -0.87043, -0.47977,  1.00,  0.50196,  0.50196,  0.50196,  0.03452,  0.29175,  0.03452,  0.29175
4971, 1504,  0.24698,  0.13127,  0.10268, -0.00252, -0.85891, -0.51167,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.29126,  0.03455,  0.29126
4972, 1503,  0.25447,  0.13151,  0.10111, -0.10965, -0.87043, -0.47977,  1.00,  0.50196,  0.50196,  0.50196,  0.03452,  0.29175,  0.03452,  0.29175
4973, 1502,  0.2549,  0.12878,  0.10614, -0.09679, -0.86774, -0.48736,  1.00,  0.50196,  0.50196,  0.50196,  0.03494,  0.29175,  0.03494,  0.29175
4974, 1504,  0.24698,  0.13127,  0.10268, -0.00252, -0.85891, -0.51167,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.29126,  0.03455,  0.29126
4975, 1502,  0.2549,  0.12878,  0.10614, -0.09679, -0.86774, -0.48736,  1.00,  0.50196,  0.50196,  0.50196,  0.03494,  0.29175,  0.03494,  0.29175
4976, 1505,  0.24727,  0.12761,  0.10847,  0.00615, -0.8584, -0.51249,  1.00,  0.50196,  0.50196,  0.50196,  0.03503,  0.29126,  0.03503,  0.29126
4977, 1504,  0.24698,  0.13127,  0.10268, -0.00252, -0.85891, -0.51167,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.29126,  0.03455,  0.29126
4978, 1505,  0.24727,  0.12761,  0.10847,  0.00615, -0.8584, -0.51249,  1.00,  0.50196,  0.50196,  0.50196,  0.03503,  0.29126,  0.03503,  0.29126
4979, 1506,  0.23523,  0.12561,  0.11091,  0.07005, -0.85245, -0.517,  1.00,  0.50196,  0.50196,  0.50196,  0.03513,  0.29028,  0.03513,  0.29028
4980, 1504,  0.24698,  0.13127,  0.10268, -0.00252, -0.85891, -0.51167,  1.00,  0.50196,  0.50196,  0.50196,  0.03455,  0.29126,  0.03455,  0.29126
4981, 1506,  0.23523,  0.12561,  0.11091,  0.07005, -0.85245, -0.517,  1.00,  0.50196,  0.50196,  0.50196,  0.03513,  0.29028,  0.03513,  0.29028
4982, 1507,  0.23286,  0.13003,  0.10305,  0.08815, -0.85456, -0.5106,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29028,  0.03445,  0.29028
4983, 1507,  0.23286,  0.13003,  0.10305,  0.08815, -0.85456, -0.5106,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29028,  0.03445,  0.29028
4984, 1506,  0.23523,  0.12561,  0.11091,  0.07005, -0.85245, -0.517,  1.00,  0.50196,  0.50196,  0.50196,  0.03513,  0.29028,  0.03513,  0.29028
4985, 1508,  0.21737,  0.12224,  0.11145,  0.26053, -0.85771, -0.44079,  1.00,  0.50196,  0.50196,  0.50196,  0.0351,  0.28906,  0.0351,  0.28906
4986, 1507,  0.23286,  0.13003,  0.10305,  0.08815, -0.85456, -0.5106,  1.00,  0.50196,  0.50196,  0.50196,  0.03445,  0.29028,  0.03445,  0.29028
4987, 1508,  0.21737,  0.12224,  0.11145,  0.26053, -0.85771, -0.44079,  1.00,  0.50196,  0.50196,  0.50196,  0.0351,  0.28906,  0.0351,  0.28906
4988, 1509,  0.21759,  0.12781,  0.10037,  0.24446, -0.81617, -0.52155,  1.00,  0.50196,  0.50196,  0.50196,  0.03424,  0.28931,  0.03424,  0.28931
4989, 1510,  0.20008,  0.11709,  0.10961,  0.3497, -0.84075, -0.40952,  1.00,  0.50196,  0.50196,  0.50196,  0.03503,  0.28784,  0.03503,  0.28784
4990, 1509,  0.21759,  0.12781,  0.10037,  0.24446, -0.81617, -0.52155,  1.00,  0.50196,  0.50196,  0.50196,  0.03424,  0.28931,  0.03424,  0.28931
