VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
691, 130, -0.57166,  0.19152, -0.97532,  1.00,  1.00,  1.00,  1.00,  0.78027,  0.34473,  0.78027,  0.34473,  0.78027,  0.34473,  0.64057,  0.34533,  0.0141,  0.00, 2, 1, 3, 0
692, 132, -0.66639,  0.18371, -0.93496,  1.00,  1.00,  1.00,  1.00,  0.58643,  0.34424,  0.58643,  0.34424,  0.58643,  0.34424,  0.71015,  0.26874,  0.0211,  0.00, 2, 1, 3, 0
693, 138, -0.63708,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.83207,  0.11949,  0.04733,  0.0011, 2, 3, 1, 4
694, 134, -0.54725,  0.21205, -0.86872,  1.00,  1.00,  1.00,  1.00,  0.77637,  0.38306,  0.77637,  0.38306,  0.77637,  0.38306,  0.84656,  0.08568,  0.06656,  0.00121, 2, 3, 1, 4
695, 130, -0.57166,  0.19152, -0.97532,  1.00,  1.00,  1.00,  1.00,  0.78027,  0.34473,  0.78027,  0.34473,  0.78027,  0.34473,  0.64057,  0.34533,  0.0141,  0.00, 2, 1, 3, 0
696, 137, -0.68069,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.79149,  0.17877,  0.02771,  0.00204, 2, 3, 1, 4
697, 138, -0.63708,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.83207,  0.11949,  0.04733,  0.0011, 2, 3, 1, 4
698, 132, -0.66639,  0.18371, -0.93496,  1.00,  1.00,  1.00,  1.00,  0.58643,  0.34424,  0.58643,  0.34424,  0.58643,  0.34424,  0.71015,  0.26874,  0.0211,  0.00, 2, 1, 3, 0
699, 133, -0.76455,  0.17823, -0.73423,  1.00,  1.00,  1.00,  1.00,  0.30737,  0.39111,  0.30737,  0.39111,  0.30737,  0.39111,  0.67477,  0.31192,  0.00684,  0.00647, 2, 3, 4, 1
700, 128, -0.80159,  0.17448, -0.70954,  1.00,  1.00,  1.00,  1.00,  0.25732,  0.39355,  0.25732,  0.39355,  0.25732,  0.39355,  0.62797,  0.35724,  0.00999,  0.00479, 2, 3, 4, 1
701, 139, -0.71119,  0.2294, -0.63874,  1.00,  1.00,  1.00,  1.00,  0.32544,  0.43433,  0.32544,  0.43433,  0.32544,  0.43433,  0.70291,  0.26351,  0.03359,  0.00, 3, 2, 4, 0
702, 139, -0.71119,  0.2294, -0.63874,  1.00,  1.00,  1.00,  1.00,  0.32544,  0.43433,  0.32544,  0.43433,  0.32544,  0.43433,  0.70291,  0.26351,  0.03359,  0.00, 3, 2, 4, 0
703, 136, -0.72676,  0.18731, -0.76198,  1.00,  1.00,  1.00,  1.00,  0.36914,  0.38867,  0.36914,  0.38867,  0.36914,  0.38867,  0.72593,  0.26084,  0.00969,  0.00354, 2, 3, 1, 4
704, 133, -0.76455,  0.17823, -0.73423,  1.00,  1.00,  1.00,  1.00,  0.30737,  0.39111,  0.30737,  0.39111,  0.30737,  0.39111,  0.67477,  0.31192,  0.00684,  0.00647, 2, 3, 4, 1
705, 140, -0.51,  0.25446, -0.75721,  1.00,  1.00,  1.00,  1.00,  0.77051,  0.42676,  0.77051,  0.42676,  0.77051,  0.42676,  0.49744,  0.48673,  0.01582,  0.00, 2, 3, 4, 0
706, 135, -0.45742,  0.21135, -0.90335,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.38281,  0.99805,  0.38281,  0.99805,  0.38281,  0.84149,  0.07991,  0.07752,  0.00108, 2, 1, 3, 4
707, 134, -0.54725,  0.21205, -0.86872,  1.00,  1.00,  1.00,  1.00,  0.77637,  0.38306,  0.77637,  0.38306,  0.77637,  0.38306,  0.84656,  0.08568,  0.06656,  0.00121, 2, 3, 1, 4
708, 140, -0.51,  0.25446, -0.75721,  1.00,  1.00,  1.00,  1.00,  0.77051,  0.42676,  0.77051,  0.42676,  0.77051,  0.42676,  0.49744,  0.48673,  0.01582,  0.00, 2, 3, 4, 0
709, 141, -0.4211,  0.25921, -0.7934,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.42798,  0.99805,  0.42798,  0.99805,  0.42798,  0.53136,  0.45168,  0.01694,  0.00, 2, 3, 4, 0
710, 135, -0.45742,  0.21135, -0.90335,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.38281,  0.99805,  0.38281,  0.99805,  0.38281,  0.84149,  0.07991,  0.07752,  0.00108, 2, 1, 3, 4
711, 142, -0.49648,  0.29815, -0.66931,  1.00,  1.00,  1.00,  1.00,  0.75244,  0.46191,  0.75244,  0.46191,  0.75244,  0.46191,  0.78054,  0.14733,  0.07213,  0.00, 3, 2, 4, 0
712, 141, -0.4211,  0.25921, -0.7934,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.42798,  0.99805,  0.42798,  0.99805,  0.42798,  0.53136,  0.45168,  0.01694,  0.00, 2, 3, 4, 0
713, 140, -0.51,  0.25446, -0.75721,  1.00,  1.00,  1.00,  1.00,  0.77051,  0.42676,  0.77051,  0.42676,  0.77051,  0.42676,  0.49744,  0.48673,  0.01582,  0.00, 2, 3, 4, 0
714, 142, -0.49648,  0.29815, -0.66931,  1.00,  1.00,  1.00,  1.00,  0.75244,  0.46191,  0.75244,  0.46191,  0.75244,  0.46191,  0.78054,  0.14733,  0.07213,  0.00, 3, 2, 4, 0
715, 143, -0.39652,  0.31482, -0.72331,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.46191,  0.99805,  0.46191,  0.99805,  0.46191,  0.75288,  0.17313,  0.07399,  0.00, 3, 2, 4, 0
716, 141, -0.4211,  0.25921, -0.7934,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.42798,  0.99805,  0.42798,  0.99805,  0.42798,  0.53136,  0.45168,  0.01694,  0.00, 2, 3, 4, 0
717, 144, -0.37318,  0.36035, -0.66893,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.48975,  0.99805,  0.48975,  0.99805,  0.48975,  0.7882,  0.1745,  0.03583,  0.00145, 3, 4, 2, 5
718, 143, -0.39652,  0.31482, -0.72331,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.46191,  0.99805,  0.46191,  0.99805,  0.46191,  0.75288,  0.17313,  0.07399,  0.00, 3, 2, 4, 0
719, 142, -0.49648,  0.29815, -0.66931,  1.00,  1.00,  1.00,  1.00,  0.75244,  0.46191,  0.75244,  0.46191,  0.75244,  0.46191,  0.78054,  0.14733,  0.07213,  0.00, 3, 2, 4, 0
720, 145, -0.5989,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.56596,  0.42153,  0.01251,  0.00, 3, 2, 4, 0
721, 140, -0.51,  0.25446, -0.75721,  1.00,  1.00,  1.00,  1.00,  0.77051,  0.42676,  0.77051,  0.42676,  0.77051,  0.42676,  0.49744,  0.48673,  0.01582,  0.00, 2, 3, 4, 0
722, 134, -0.54725,  0.21205, -0.86872,  1.00,  1.00,  1.00,  1.00,  0.77637,  0.38306,  0.77637,  0.38306,  0.77637,  0.38306,  0.84656,  0.08568,  0.06656,  0.00121, 2, 3, 1, 4
723, 145, -0.5989,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.56596,  0.42153,  0.01251,  0.00, 3, 2, 4, 0
724, 134, -0.54725,  0.21205, -0.86872,  1.00,  1.00,  1.00,  1.00,  0.77637,  0.38306,  0.77637,  0.38306,  0.77637,  0.38306,  0.84656,  0.08568,  0.06656,  0.00121, 2, 3, 1, 4
725, 138, -0.63708,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.83207,  0.11949,  0.04733,  0.0011, 2, 3, 1, 4
726, 145, -0.5989,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.56596,  0.42153,  0.01251,  0.00, 3, 2, 4, 0
727, 142, -0.49648,  0.29815, -0.66931,  1.00,  1.00,  1.00,  1.00,  0.75244,  0.46191,  0.75244,  0.46191,  0.75244,  0.46191,  0.78054,  0.14733,  0.07213,  0.00, 3, 2, 4, 0
728, 140, -0.51,  0.25446, -0.75721,  1.00,  1.00,  1.00,  1.00,  0.77051,  0.42676,  0.77051,  0.42676,  0.77051,  0.42676,  0.49744,  0.48673,  0.01582,  0.00, 2, 3, 4, 0
729, 146, -0.65469,  0.23112, -0.67524,  1.00,  1.00,  1.00,  1.00,  0.41211,  0.43042,  0.41211,  0.43042,  0.41211,  0.43042,  0.66207,  0.31565,  0.02229,  0.00, 3, 2, 4, 0
730, 137, -0.68069,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.79149,  0.17877,  0.02771,  0.00204, 2, 3, 1, 4
731, 136, -0.72676,  0.18731, -0.76198,  1.00,  1.00,  1.00,  1.00,  0.36914,  0.38867,  0.36914,  0.38867,  0.36914,  0.38867,  0.72593,  0.26084,  0.00969,  0.00354, 2, 3, 1, 4
732, 139, -0.71119,  0.2294, -0.63874,  1.00,  1.00,  1.00,  1.00,  0.32544,  0.43433,  0.32544,  0.43433,  0.32544,  0.43433,  0.70291,  0.26351,  0.03359,  0.00, 3, 2, 4, 0
733, 146, -0.65469,  0.23112, -0.67524,  1.00,  1.00,  1.00,  1.00,  0.41211,  0.43042,  0.41211,  0.43042,  0.41211,  0.43042,  0.66207,  0.31565,  0.02229,  0.00, 3, 2, 4, 0
734, 136, -0.72676,  0.18731, -0.76198,  1.00,  1.00,  1.00,  1.00,  0.36914,  0.38867,  0.36914,  0.38867,  0.36914,  0.38867,  0.72593,  0.26084,  0.00969,  0.00354, 2, 3, 1, 4
735, 147, -0.63086,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.62238,  0.36011,  0.0175,  0.00, 3, 2, 4, 0
736, 138, -0.63708,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.83207,  0.11949,  0.04733,  0.0011, 2, 3, 1, 4
737, 137, -0.68069,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.79149,  0.17877,  0.02771,  0.00204, 2, 3, 1, 4
738, 147, -0.63086,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.62238,  0.36011,  0.0175,  0.00, 3, 2, 4, 0
739, 145, -0.5989,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.56596,  0.42153,  0.01251,  0.00, 3, 2, 4, 0
740, 138, -0.63708,  0.21275, -0.83408,  1.00,  1.00,  1.00,  1.00,  0.58203,  0.38208,  0.58203,  0.38208,  0.58203,  0.38208,  0.83207,  0.11949,  0.04733,  0.0011, 2, 3, 1, 4
741, 146, -0.65469,  0.23112, -0.67524,  1.00,  1.00,  1.00,  1.00,  0.41211,  0.43042,  0.41211,  0.43042,  0.41211,  0.43042,  0.66207,  0.31565,  0.02229,  0.00, 3, 2, 4, 0
742, 147, -0.63086,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.62238,  0.36011,  0.0175,  0.00, 3, 2, 4, 0
743, 137, -0.68069,  0.2062, -0.8016,  1.00,  1.00,  1.00,  1.00,  0.46411,  0.38501,  0.46411,  0.38501,  0.46411,  0.38501,  0.79149,  0.17877,  0.02771,  0.00204, 2, 3, 1, 4
744, 145, -0.5989,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.56596,  0.42153,  0.01251,  0.00, 3, 2, 4, 0
745, 147, -0.63086,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.62238,  0.36011,  0.0175,  0.00, 3, 2, 4, 0
746, 148, -0.59644,  0.28149, -0.61532,  1.00,  1.00,  1.00,  1.00,  0.51367,  0.46167,  0.51367,  0.46167,  0.51367,  0.46167,  0.81857,  0.10854,  0.07289,  0.00, 3, 2, 4, 0
747, 148, -0.59644,  0.28149, -0.61532,  1.00,  1.00,  1.00,  1.00,  0.51367,  0.46167,  0.51367,  0.46167,  0.51367,  0.46167,  0.81857,  0.10854,  0.07289,  0.00, 3, 2, 4, 0
748, 147, -0.63086,  0.24383, -0.69655,  1.00,  1.00,  1.00,  1.00,  0.47534,  0.42798,  0.47534,  0.42798,  0.47534,  0.42798,  0.62238,  0.36011,  0.0175,  0.00, 3, 2, 4, 0
749, 146, -0.65469,  0.23112, -0.67524,  1.00,  1.00,  1.00,  1.00,  0.41211,  0.43042,  0.41211,  0.43042,  0.41211,  0.43042,  0.66207,  0.31565,  0.02229,  0.00, 3, 2, 4, 0
750, 145, -0.5989,  0.2497, -0.72103,  1.00,  1.00,  1.00,  1.00,  0.5752,  0.42578,  0.5752,  0.42578,  0.5752,  0.42578,  0.56596,  0.42153,  0.01251,  0.00, 3, 2, 4, 0
751, 148, -0.59644,  0.28149, -0.61532,  1.00,  1.00,  1.00,  1.00,  0.51367,  0.46167,  0.51367,  0.46167,  0.51367,  0.46167,  0.81857,  0.10854,  0.07289,  0.00, 3, 2, 4, 0
752, 142, -0.49648,  0.29815, -0.66931,  1.00,  1.00,  1.00,  1.00,  0.75244,  0.46191,  0.75244,  0.46191,  0.75244,  0.46191,  0.78054,  0.14733,  0.07213,  0.00, 3, 2, 4, 0
753, 149, -0.66745,  0.27183, -0.57377,  1.00,  1.00,  1.00,  1.00,  0.3623,  0.46533,  0.3623,  0.46533,  0.3623,  0.46533,  0.82875,  0.09227,  0.07898,  0.00, 3, 4, 2, 0
754, 148, -0.59644,  0.28149, -0.61532,  1.00,  1.00,  1.00,  1.00,  0.51367,  0.46167,  0.51367,  0.46167,  0.51367,  0.46167,  0.81857,  0.10854,  0.07289,  0.00, 3, 2, 4, 0
755, 146, -0.65469,  0.23112, -0.67524,  1.00,  1.00,  1.00,  1.00,  0.41211,  0.43042,  0.41211,  0.43042,  0.41211,  0.43042,  0.66207,  0.31565,  0.02229,  0.00, 3, 2, 4, 0
756, 149, -0.66745,  0.27183, -0.57377,  1.00,  1.00,  1.00,  1.00,  0.3623,  0.46533,  0.3623,  0.46533,  0.3623,  0.46533,  0.82875,  0.09227,  0.07898,  0.00, 3, 4, 2, 0
757, 146, -0.65469,  0.23112, -0.67524,  1.00,  1.00,  1.00,  1.00,  0.41211,  0.43042,  0.41211,  0.43042,  0.41211,  0.43042,  0.66207,  0.31565,  0.02229,  0.00, 3, 2, 4, 0
758, 139, -0.71119,  0.2294, -0.63874,  1.00,  1.00,  1.00,  1.00,  0.32544,  0.43433,  0.32544,  0.43433,  0.32544,  0.43433,  0.70291,  0.26351,  0.03359,  0.00, 3, 2, 4, 0
759, 142, -0.49648,  0.29815, -0.66931,  1.00,  1.00,  1.00,  1.00,  0.75244,  0.46191,  0.75244,  0.46191,  0.75244,  0.46191,  0.78054,  0.14733,  0.07213,  0.00, 3, 2, 4, 0
760, 148, -0.59644,  0.28149, -0.61532,  1.00,  1.00,  1.00,  1.00,  0.51367,  0.46167,  0.51367,  0.46167,  0.51367,  0.46167,  0.81857,  0.10854,  0.07289,  0.00, 3, 2, 4, 0
761, 150, -0.56259,  0.31745, -0.55496,  1.00,  1.00,  1.00,  1.00,  0.53564,  0.49072,  0.53564,  0.49072,  0.53564,  0.49072,  0.77212,  0.20293,  0.02303,  0.00192, 3, 4, 2, 5
762, 150, -0.56259,  0.31745, -0.55496,  1.00,  1.00,  1.00,  1.00,  0.53564,  0.49072,  0.53564,  0.49072,  0.53564,  0.49072,  0.77212,  0.20293,  0.02303,  0.00192, 3, 4, 2, 5
763, 148, -0.59644,  0.28149, -0.61532,  1.00,  1.00,  1.00,  1.00,  0.51367,  0.46167,  0.51367,  0.46167,  0.51367,  0.46167,  0.81857,  0.10854,  0.07289,  0.00, 3, 2, 4, 0
764, 149, -0.66745,  0.27183, -0.57377,  1.00,  1.00,  1.00,  1.00,  0.3623,  0.46533,  0.3623,  0.46533,  0.3623,  0.46533,  0.82875,  0.09227,  0.07898,  0.00, 3, 4, 2, 0
765, 144, -0.37318,  0.36035, -0.66893,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.48975,  0.99805,  0.48975,  0.99805,  0.48975,  0.7882,  0.1745,  0.03583,  0.00145, 3, 4, 2, 5
766, 142, -0.49648,  0.29815, -0.66931,  1.00,  1.00,  1.00,  1.00,  0.75244,  0.46191,  0.75244,  0.46191,  0.75244,  0.46191,  0.78054,  0.14733,  0.07213,  0.00, 3, 2, 4, 0
767, 151, -0.46789,  0.3389, -0.61194,  1.00,  1.00,  1.00,  1.00,  0.75537,  0.49023,  0.75537,  0.49023,  0.75537,  0.49023,  0.78209,  0.18531,  0.03101,  0.0016, 3, 4, 2, 5
768, 142, -0.49648,  0.29815, -0.66931,  1.00,  1.00,  1.00,  1.00,  0.75244,  0.46191,  0.75244,  0.46191,  0.75244,  0.46191,  0.78054,  0.14733,  0.07213,  0.00, 3, 2, 4, 0
769, 150, -0.56259,  0.31745, -0.55496,  1.00,  1.00,  1.00,  1.00,  0.53564,  0.49072,  0.53564,  0.49072,  0.53564,  0.49072,  0.77212,  0.20293,  0.02303,  0.00192, 3, 4, 2, 5
770, 151, -0.46789,  0.3389, -0.61194,  1.00,  1.00,  1.00,  1.00,  0.75537,  0.49023,  0.75537,  0.49023,  0.75537,  0.49023,  0.78209,  0.18531,  0.03101,  0.0016, 3, 4, 2, 5
771, 152, -0.44038,  0.37685, -0.55466,  1.00,  1.00,  1.00,  1.00,  0.75977,  0.51807,  0.75977,  0.51807,  0.75977,  0.51807,  0.50745,  0.47982,  0.00855,  0.00417, 4, 3, 5, 2
772, 144, -0.37318,  0.36035, -0.66893,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.48975,  0.99805,  0.48975,  0.99805,  0.48975,  0.7882,  0.1745,  0.03583,  0.00145, 3, 4, 2, 5
773, 151, -0.46789,  0.3389, -0.61194,  1.00,  1.00,  1.00,  1.00,  0.75537,  0.49023,  0.75537,  0.49023,  0.75537,  0.49023,  0.78209,  0.18531,  0.03101,  0.0016, 3, 4, 2, 5
774, 152, -0.44038,  0.37685, -0.55466,  1.00,  1.00,  1.00,  1.00,  0.75977,  0.51807,  0.75977,  0.51807,  0.75977,  0.51807,  0.50745,  0.47982,  0.00855,  0.00417, 4, 3, 5, 2
775, 153, -0.34736,  0.3974, -0.61032,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.51758,  0.99805,  0.51758,  0.99805,  0.51758,  0.51279,  0.47131,  0.00873,  0.00717, 4, 3, 5, 2
776, 144, -0.37318,  0.36035, -0.66893,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.48975,  0.99805,  0.48975,  0.99805,  0.48975,  0.7882,  0.1745,  0.03583,  0.00145, 3, 4, 2, 5
777, 154, -0.53339,  0.35629, -0.499,  1.00,  1.00,  1.00,  1.00,  0.54346,  0.51807,  0.54346,  0.51807,  0.54346,  0.51807,  0.49966,  0.49226,  0.00809,  0.00, 4, 3, 5, 0
778, 151, -0.46789,  0.3389, -0.61194,  1.00,  1.00,  1.00,  1.00,  0.75537,  0.49023,  0.75537,  0.49023,  0.75537,  0.49023,  0.78209,  0.18531,  0.03101,  0.0016, 3, 4, 2, 5
779, 150, -0.56259,  0.31745, -0.55496,  1.00,  1.00,  1.00,  1.00,  0.53564,  0.49072,  0.53564,  0.49072,  0.53564,  0.49072,  0.77212,  0.20293,  0.02303,  0.00192, 3, 4, 2, 5
780, 154, -0.53339,  0.35629, -0.499,  1.00,  1.00,  1.00,  1.00,  0.54346,  0.51807,  0.54346,  0.51807,  0.54346,  0.51807,  0.49966,  0.49226,  0.00809,  0.00, 4, 3, 5, 0
781, 152, -0.44038,  0.37685, -0.55466,  1.00,  1.00,  1.00,  1.00,  0.75977,  0.51807,  0.75977,  0.51807,  0.75977,  0.51807,  0.50745,  0.47982,  0.00855,  0.00417, 4, 3, 5, 2
782, 151, -0.46789,  0.3389, -0.61194,  1.00,  1.00,  1.00,  1.00,  0.75537,  0.49023,  0.75537,  0.49023,  0.75537,  0.49023,  0.78209,  0.18531,  0.03101,  0.0016, 3, 4, 2, 5
783, 150, -0.56259,  0.31745, -0.55496,  1.00,  1.00,  1.00,  1.00,  0.53564,  0.49072,  0.53564,  0.49072,  0.53564,  0.49072,  0.77212,  0.20293,  0.02303,  0.00192, 3, 4, 2, 5
784, 149, -0.66745,  0.27183, -0.57377,  1.00,  1.00,  1.00,  1.00,  0.3623,  0.46533,  0.3623,  0.46533,  0.3623,  0.46533,  0.82875,  0.09227,  0.07898,  0.00, 3, 4, 2, 0
785, 155, -0.62951,  0.3112, -0.51425,  1.00,  1.00,  1.00,  1.00,  0.38184,  0.49341,  0.38184,  0.49341,  0.38184,  0.49341,  0.74844,  0.23354,  0.01527,  0.00275, 3, 4, 2, 5
786, 155, -0.62951,  0.3112, -0.51425,  1.00,  1.00,  1.00,  1.00,  0.38184,  0.49341,  0.38184,  0.49341,  0.38184,  0.49341,  0.74844,  0.23354,  0.01527,  0.00275, 3, 4, 2, 5
787, 154, -0.53339,  0.35629, -0.499,  1.00,  1.00,  1.00,  1.00,  0.54346,  0.51807,  0.54346,  0.51807,  0.54346,  0.51807,  0.49966,  0.49226,  0.00809,  0.00, 4, 3, 5, 0
788, 150, -0.56259,  0.31745, -0.55496,  1.00,  1.00,  1.00,  1.00,  0.53564,  0.49072,  0.53564,  0.49072,  0.53564,  0.49072,  0.77212,  0.20293,  0.02303,  0.00192, 3, 4, 2, 5
789, 156, -0.73208,  0.25354, -0.52888,  1.00,  1.00,  1.00,  1.00,  0.24341,  0.46777,  0.24341,  0.46777,  0.24341,  0.46777,  0.77234,  0.12088,  0.10544,  0.00133, 3, 4, 2, 5
790, 149, -0.66745,  0.27183, -0.57377,  1.00,  1.00,  1.00,  1.00,  0.3623,  0.46533,  0.3623,  0.46533,  0.3623,  0.46533,  0.82875,  0.09227,  0.07898,  0.00, 3, 4, 2, 0
791, 139, -0.71119,  0.2294, -0.63874,  1.00,  1.00,  1.00,  1.00,  0.32544,  0.43433,  0.32544,  0.43433,  0.32544,  0.43433,  0.70291,  0.26351,  0.03359,  0.00, 3, 2, 4, 0
792, 155, -0.62951,  0.3112, -0.51425,  1.00,  1.00,  1.00,  1.00,  0.38184,  0.49341,  0.38184,  0.49341,  0.38184,  0.49341,  0.74844,  0.23354,  0.01527,  0.00275, 3, 4, 2, 5
793, 149, -0.66745,  0.27183, -0.57377,  1.00,  1.00,  1.00,  1.00,  0.3623,  0.46533,  0.3623,  0.46533,  0.3623,  0.46533,  0.82875,  0.09227,  0.07898,  0.00, 3, 4, 2, 0
794, 156, -0.73208,  0.25354, -0.52888,  1.00,  1.00,  1.00,  1.00,  0.24341,  0.46777,  0.24341,  0.46777,  0.24341,  0.46777,  0.77234,  0.12088,  0.10544,  0.00133, 3, 4, 2, 5
795, 157, -0.4155,  0.41953, -0.49841,  1.00,  1.00,  1.00,  1.00,  0.7627,  0.54639,  0.7627,  0.54639,  0.7627,  0.54639,  0.7348,  0.23342,  0.03177,  0.00, 4, 3, 5, 0
796, 153, -0.34736,  0.3974, -0.61032,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.51758,  0.99805,  0.51758,  0.99805,  0.51758,  0.51279,  0.47131,  0.00873,  0.00717, 4, 3, 5, 2
797, 152, -0.44038,  0.37685, -0.55466,  1.00,  1.00,  1.00,  1.00,  0.75977,  0.51807,  0.75977,  0.51807,  0.75977,  0.51807,  0.50745,  0.47982,  0.00855,  0.00417, 4, 3, 5, 2
798, 157, -0.4155,  0.41953, -0.49841,  1.00,  1.00,  1.00,  1.00,  0.7627,  0.54639,  0.7627,  0.54639,  0.7627,  0.54639,  0.7348,  0.23342,  0.03177,  0.00, 4, 3, 5, 0
799, 158, -0.32677,  0.43831, -0.55041,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.54639,  0.99805,  0.54639,  0.99805,  0.54639,  0.73263,  0.23226,  0.0351,  0.00, 4, 3, 5, 0
800, 153, -0.34736,  0.3974, -0.61032,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.51758,  0.99805,  0.51758,  0.99805,  0.51758,  0.51279,  0.47131,  0.00873,  0.00717, 4, 3, 5, 2
801, 159, -0.50423,  0.40076, -0.44641,  1.00,  1.00,  1.00,  1.00,  0.5498,  0.5459,  0.5498,  0.5459,  0.5498,  0.5459,  0.76611,  0.20696,  0.02693,  0.00, 4, 3, 5, 0
802, 152, -0.44038,  0.37685, -0.55466,  1.00,  1.00,  1.00,  1.00,  0.75977,  0.51807,  0.75977,  0.51807,  0.75977,  0.51807,  0.50745,  0.47982,  0.00855,  0.00417, 4, 3, 5, 2
803, 154, -0.53339,  0.35629, -0.499,  1.00,  1.00,  1.00,  1.00,  0.54346,  0.51807,  0.54346,  0.51807,  0.54346,  0.51807,  0.49966,  0.49226,  0.00809,  0.00, 4, 3, 5, 0
804, 159, -0.50423,  0.40076, -0.44641,  1.00,  1.00,  1.00,  1.00,  0.5498,  0.5459,  0.5498,  0.5459,  0.5498,  0.5459,  0.76611,  0.20696,  0.02693,  0.00, 4, 3, 5, 0
805, 157, -0.4155,  0.41953, -0.49841,  1.00,  1.00,  1.00,  1.00,  0.7627,  0.54639,  0.7627,  0.54639,  0.7627,  0.54639,  0.7348,  0.23342,  0.03177,  0.00, 4, 3, 5, 0
806, 152, -0.44038,  0.37685, -0.55466,  1.00,  1.00,  1.00,  1.00,  0.75977,  0.51807,  0.75977,  0.51807,  0.75977,  0.51807,  0.50745,  0.47982,  0.00855,  0.00417, 4, 3, 5, 2
807, 160, -0.39126,  0.46845, -0.44521,  1.00,  1.00,  1.00,  1.00,  0.76611,  0.57471,  0.76611,  0.57471,  0.76611,  0.57471,  0.81039,  0.1023,  0.08731,  0.00, 4, 3, 5, 0
808, 158, -0.32677,  0.43831, -0.55041,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.54639,  0.99805,  0.54639,  0.99805,  0.54639,  0.73263,  0.23226,  0.0351,  0.00, 4, 3, 5, 0
809, 157, -0.4155,  0.41953, -0.49841,  1.00,  1.00,  1.00,  1.00,  0.7627,  0.54639,  0.7627,  0.54639,  0.7627,  0.54639,  0.7348,  0.23342,  0.03177,  0.00, 4, 3, 5, 0
